id	filename	md5	size	state
c487a484-4f21-4eff-b61f-c9294aec5d72	d12325fc-4ea5-40da-b4e8-b2d411759209.rna_seq.augmented_star_gene_counts.tsv	793cac7b1ba526973322ffb7ec576661	4247162	released
2102681e-f055-40cf-944a-9dcc08ca4485	536b7467-f306-49f6-99a7-57707472c09e.rna_seq.augmented_star_gene_counts.tsv	b59b889abc2c399f17c8f56c1578cbb9	4253045	released
cf8a56c9-fd42-4f5e-b9bb-b25896ce9a5f	e11e5f44-1dfd-4c7d-b62b-fee9e7aa0183.rna_seq.augmented_star_gene_counts.tsv	4d0eb931e4650d95f2516e2aa1dfc1b1	4244842	released
1a3c2108-067b-4bd4-b3e9-e0a938e5e706	4a367f57-4ec4-42d1-9923-df07ab9b61ee.rna_seq.augmented_star_gene_counts.tsv	47f85bf7ebf0c62711e6c2d8d38cc24a	4246833	released
24e48951-3bc0-44ff-afb2-a44eac9cf537	0364a08e-2940-4528-87c0-5351e6158713.rna_seq.augmented_star_gene_counts.tsv	0ff279190b32c4ff6e73fe55ef250331	4257355	released
690c6ed8-034c-4cd5-8492-ad48d4194b0e	9252a9f4-b138-4f2a-9787-c6ca0071356d.rna_seq.augmented_star_gene_counts.tsv	9e039d11a3e788b94cc0bea81d1fb479	4257035	released
20235747-5ae6-48b0-b74a-e06f1b153718	d47da43f-808f-4ec6-8d22-a4b822788d62.rna_seq.augmented_star_gene_counts.tsv	b0bc8381811cf94c7318e5d8fc83474d	4260615	released
556b67e4-2987-45a0-978f-2ca76a50fab4	9fa0b09b-fbe5-4aab-a3f5-33fd3e3a680d.rna_seq.augmented_star_gene_counts.tsv	f531f435824f1100c321469d7a87bd8f	4240348	released
7db26754-b3ec-42d9-851f-992763dafe95	c935c617-fc13-4aca-b571-76084f9f7762.rna_seq.augmented_star_gene_counts.tsv	25da31e661fabc1e0a7e466ca55bca43	4242638	released
753e9119-cb36-4fc8-81db-2ad1b0517a1f	105f6178-8705-40da-9255-21e1780eeaf6.rna_seq.augmented_star_gene_counts.tsv	d0ed80e77f512caa5ce2f3788d5912f6	4255807	released
fa5686f5-2931-43e9-853a-53b28ca19e39	ace31d9c-08cd-4d54-98ab-1ae3937ea80a.rna_seq.augmented_star_gene_counts.tsv	0a0c7fae46ebe218f95f30317cc3a493	4253815	released
b3315c31-3b2a-4053-8c74-35a6e9a9e4b4	2f3ff7b4-e7fd-452d-9df3-5e9ed23914e0.rna_seq.augmented_star_gene_counts.tsv	157b4f54b99f5b01f0db27f4c0ba2205	4250880	released
73a770c4-bb92-44f5-b3c1-cc9a60536a6b	90240d0c-19a9-4b3c-9232-f40a9fbefda3.rna_seq.augmented_star_gene_counts.tsv	50902c263cc9ae29adc94c9bd15d1813	4241887	released
583991e4-58f3-48d7-9d55-82cff699036e	e237125e-4320-4b06-a24d-26663b5abaaf.rna_seq.augmented_star_gene_counts.tsv	437e626aa90a3d65009bed1119cc8bf5	4251774	released
ac8f6ad3-b0df-48ed-972c-9654392f2eaa	a3f6900a-bc61-4b7c-a5ed-2448c33bf54a.rna_seq.augmented_star_gene_counts.tsv	5d29e24d32f62ed15f4be47ae9e01e10	4233952	released
146ff077-a728-492d-a33b-b8e4ccaa16f1	64189146-d3af-4501-a524-e11ddd0f437c.rna_seq.augmented_star_gene_counts.tsv	07c6b9826ffc87d8d410ce3fd7ba4ca9	4248155	released
79f28022-1bbf-4a4a-bca1-f3e3b51442c6	d375e456-7e3f-4770-9b6f-3d4522172c07.rna_seq.augmented_star_gene_counts.tsv	5e36d09d68a4fad930a39a176ee538ae	4237782	released
ae50e9b3-c2d9-465a-8489-018a53527b14	512cc486-2b78-4e5d-9434-c2649db9ffcc.rna_seq.augmented_star_gene_counts.tsv	5a8b1725d2e3737c378a3ee608009e0f	4248861	released
cb8e6a48-6d0a-462a-949f-899f183872c3	c3f1fbe9-4eb2-4312-8978-c8adf49c79b1.rna_seq.augmented_star_gene_counts.tsv	b386d872d27953933eb0b2b23cbb963b	4241306	released
d3944323-90ae-4db4-895c-b8e9dd7cfb40	e351dc80-bb7e-4e99-8cdd-8c2a01bbae80.rna_seq.augmented_star_gene_counts.tsv	dd7fd90fa88689632a29d5d95783e107	4242909	released
8fcc58b7-834f-43df-b0a5-375e59dc3bed	316c4ea4-bc4d-4a41-9b62-b8248e68e821.rna_seq.augmented_star_gene_counts.tsv	b7717562845067ba5e9749687f7e82d5	4249116	released
8cc5ac6c-040f-4472-acd5-2bbd35537f56	ae140c66-a2ec-4b60-811e-b159d49cbf13.rna_seq.augmented_star_gene_counts.tsv	7a28162f3717c3369dbd027c89db5391	4238984	released
f3f687a3-9619-4ab9-a5d1-35f31422b472	672ecb8d-85fb-43ab-8db8-811f35393aa8.rna_seq.augmented_star_gene_counts.tsv	957b1fd2c7c238319d8ac5dc4d0c80f1	4251716	released
fcf77250-0aa4-490e-be76-5acdbe89a56b	9b04b323-eb6b-46c3-af66-437d4254ac83.rna_seq.augmented_star_gene_counts.tsv	71468129076bd5d2e68550002e211274	4248428	released
58b4f56d-9783-4aac-bc24-3d7ed34492ee	5b408245-eb57-4b50-aa26-2648651dfec4.rna_seq.augmented_star_gene_counts.tsv	9614b64161b1cfcf30ac20e326603e08	4240892	released
88021d16-b553-4543-8e2b-e693c01a277d	fa0dcd33-2f40-4575-a78b-73c319b1746e.rna_seq.augmented_star_gene_counts.tsv	876e2348e96bdb82cc95ffaedfb0f518	4242171	released
acd4c126-d740-4c6d-83b5-eb3369db6542	9d70d601-bd19-4a59-a108-58d41cb4e2e5.rna_seq.augmented_star_gene_counts.tsv	8234a7e636345490ca2f51345ba05b3a	4251911	released
c42b5736-d339-4b29-9e0e-ce239a9f89dd	36df1baa-1477-4192-a6f1-51585f29f6b2.rna_seq.augmented_star_gene_counts.tsv	9f9cf80ec5f3722f5ddf613a08d317cc	4239591	released
f00aa8f3-6acb-49bb-ae65-bfc0008fa52e	c681f7f2-53b0-404c-9e3f-a0dddc7d9dc4.rna_seq.augmented_star_gene_counts.tsv	192fbf76861a7c6099df686eccc53703	4228508	released
7a191855-a85e-47cd-988d-4e7f5c9912f6	55fbf73d-c1c2-4b02-935d-6aea9c163edf.rna_seq.augmented_star_gene_counts.tsv	12c3c1a8e0d6d148d4003e50995d92ba	4246940	released
a25f0d45-bfa8-4e0c-a739-dbc138dcbe5d	db2fe7d9-93bc-40b3-b811-7c0765091e1e.rna_seq.augmented_star_gene_counts.tsv	815de61745e03edc16b062443a2476d5	4256291	released
19dd5eb9-8394-45a4-bb47-01bc3f25d136	f6257480-8e9f-4888-baf1-d7c3c49fe726.rna_seq.augmented_star_gene_counts.tsv	437ea9d3d54b3b4e2f222bea8bd0ccab	4243831	released
2aaf76c3-9473-4ed2-93c6-780571f3c818	f053a1a1-718a-46bd-a761-8ed3511aeb57.rna_seq.augmented_star_gene_counts.tsv	5aad17cad0b49106df02227bfe0aa477	4224557	released
f76b12c8-b003-4c11-a89b-2189310b1ad2	d670b047-a86c-4012-924c-8e702c7f0242.rna_seq.augmented_star_gene_counts.tsv	4ce150f5a179d12802f180d309e46679	4251415	released
c270cc65-75b4-4cc1-8537-86504e8b7215	0494c913-b8d5-4c2a-8f60-630a17605612.rna_seq.augmented_star_gene_counts.tsv	37379416b0260e2490b9ab2a7a0f9a65	4256285	released
0058f38c-d05f-4c60-bcf6-cd8f6ce1c4ff	ff024980-d908-476a-8f08-fac87e552c17.rna_seq.augmented_star_gene_counts.tsv	c28afb2c355bb633139b65ff1542ffda	4254749	released
be503f22-45bb-4101-a29c-a743cd7e0ec4	4f5fe1be-89dd-4249-a209-0d919b9cb669.rna_seq.augmented_star_gene_counts.tsv	29f45608c8627291546b403de9613f35	4237294	released
032b52ae-de5f-4f4c-989f-cd28cce9a400	3aadf185-5bd9-4650-8704-4d09e84abcb3.rna_seq.augmented_star_gene_counts.tsv	1a94714f5693a5b8300e3f274c46aa6d	4246600	released
2c6f1855-541b-4761-8f27-836d2ee0223a	66053d7d-d3e1-417c-8fdc-6b4b69f50a04.rna_seq.augmented_star_gene_counts.tsv	d3ee14991507060782d361eda8efd1f2	4243355	released
f685135a-5d45-47e8-b4a1-efad788adabd	a34533a3-abda-43f0-90d2-d215d259de97.rna_seq.augmented_star_gene_counts.tsv	407bc929bb8a87a6d0636861d292d437	4255408	released
115d0e2f-af7b-427e-a13a-b6635a64d253	9c8c7ba1-07bd-44c2-8c2f-e109532d2b08.rna_seq.augmented_star_gene_counts.tsv	53dca46683633c82df4634cf8dcccc7e	4258201	released
5863c42a-25d4-4140-93f8-10c1f8d2d410	14980c69-16d2-40c8-916b-b341f6bc606d.rna_seq.augmented_star_gene_counts.tsv	1766d8dd2c96568726d34bdd4a97a294	4238418	released
0e566bdd-6bb8-43d3-bef8-8386fe9e2c0c	d898474b-c4fc-4a33-800b-0ccce8b4b755.rna_seq.augmented_star_gene_counts.tsv	7646d3f1cca35c419d6727288441d8bc	4242239	released
69cb65ea-67fc-4d62-9b16-6c6901cf0761	dcb993fe-8783-49c4-9aab-dc18d8caee49.rna_seq.augmented_star_gene_counts.tsv	5abe7e1ec7bf1adcef3bc6f8d42ea956	4250188	released
5d93683d-bf7b-4279-aab3-561834bc0767	288f78d3-88af-4860-b187-cf187db3caec.rna_seq.augmented_star_gene_counts.tsv	56ca87b1e93a2f1dcca134cef9d6ad31	4242874	released
dbb576f4-052b-4b34-8c35-37413826d8cb	e7e63873-0099-474a-94b1-160a155c1ea3.rna_seq.augmented_star_gene_counts.tsv	5ceb67438117233e310e21da5e847411	4242935	released
deafc746-7108-4c54-9329-0268316d70dd	05d00df8-fb92-4222-8af5-31b97867eb6f.rna_seq.augmented_star_gene_counts.tsv	748804c58f94a901b430f1f03ef09b1f	4257412	released
b5c421d8-3e4c-4590-9e3e-3eec6ea988ab	1dc49f8a-fa51-49d2-b917-c9e4d1e2eea1.rna_seq.augmented_star_gene_counts.tsv	5597afd34f0b90d5f26577c80a22cd31	4243104	released
2123d3f7-0163-4ee4-b29e-58c86e3ac864	ee33c2fd-140b-4b4c-8820-f711facc6b4c.rna_seq.augmented_star_gene_counts.tsv	e03717fc1ff137565a58f48bf27927b6	4236660	released
16012786-0fe7-4c37-8329-385f167af195	c43d1b47-a76c-40d3-90ce-6e34f1756ce8.rna_seq.augmented_star_gene_counts.tsv	fb0ab478e2bf3dd966d1fb5f97bda323	4249801	released
cef1ef24-67c2-4035-ace6-00580812befc	ede222a6-1e2c-4a7f-9d47-8b8236b850e7.rna_seq.augmented_star_gene_counts.tsv	2f3708466cfc8e8ed3a462462b858b67	4248117	released
52f1f0dc-344b-4486-985f-eb24e6325fee	6d273a56-48cc-47fa-9262-7b8659b00a7c.rna_seq.augmented_star_gene_counts.tsv	957afcc4359eccc5681ef0ae8a4e7768	4241649	released
29b2658b-d286-4826-b2f4-c61f5c1716cb	eb6254be-5992-43ab-8e4c-c33bd7951e46.rna_seq.augmented_star_gene_counts.tsv	6ac13ad5e95992d1e2bcf5a71abc43eb	4250875	released
c31bed22-8912-45e9-ae1a-543106821c8e	1e1ad138-c8be-4eea-b3ba-7c63f0b6d041.rna_seq.augmented_star_gene_counts.tsv	207d0aa4572360835cf1cc8de070db12	4259983	released
7579c409-84fe-4986-a5cd-9e966fe4b94e	a2ff9439-e753-48d0-b6be-6eb63ee0f894.rna_seq.augmented_star_gene_counts.tsv	027da3ef30f6de461210f208cecfe43e	4236787	released
45fdd443-97c8-4b1c-955b-7e7e98b7cba1	259873af-f1b8-4876-be24-dcd1f0aab471.rna_seq.augmented_star_gene_counts.tsv	dd30fb0cac80f1d8a80e30a831ae074f	4236867	released
c8f47778-9fbe-4d10-9e0a-ad0f9191a1a4	1fc94fdd-fe68-483d-9c1b-b7d8d2959a4a.rna_seq.augmented_star_gene_counts.tsv	2702cd6bf2dba12acfae7f064426a290	4238455	released
01adc305-77a7-4bda-8744-e2440d8b141b	f20e5b5d-c132-46dd-906f-c46c5c2e6a34.rna_seq.augmented_star_gene_counts.tsv	dc2c14a962493d93f94ed81bd2c9801d	4228726	released
19dae81b-4f8a-44d3-a9dc-ef12e0ee9712	e1d7e8ca-0ae6-4d23-a4c1-da0a95694e09.rna_seq.augmented_star_gene_counts.tsv	7f93b6882c2a5d47ee2054e9c80c7144	4226606	released
4bc5e73d-719a-46a1-9453-9d3ba02598fb	681f61ca-9108-4724-a0f2-d166fdc5e5bb.rna_seq.augmented_star_gene_counts.tsv	4266e9deea9e1c98a4e6b9817a7bfd7f	4247725	released
7a2cd40f-7835-4323-b454-4e7da6253b5e	9619c01d-9695-4cb7-935c-c7cd68a0379b.rna_seq.augmented_star_gene_counts.tsv	7d00ac7a54b9a4690f686cadd5caf66c	4247781	released
2f537305-9b56-4665-a6ca-40d6445c17d8	4fb7c7b2-ce12-40e9-bfd6-d808ac39ace0.rna_seq.augmented_star_gene_counts.tsv	2fe7a80a8857987df32da27b508c382a	4247637	released
69881b60-ba69-4d69-bde7-baa75cfc5a95	fabb2f09-5448-44d8-8927-f1f6b393df72.rna_seq.augmented_star_gene_counts.tsv	1d84bbd3f4241e9b4fcd7f1a047dfeb2	4266065	released
5033a52a-3748-41cb-9783-9b69e91004fb	c5920a42-94c9-406e-8a8c-dcb447a47b42.rna_seq.augmented_star_gene_counts.tsv	4e258b85593707a6469d4fe916d2f300	4239928	released
0d76075c-fb5f-49fc-aaf0-2dbfd6d1bc64	47990394-36a3-4cdf-a6c6-8d9d78bac5b1.rna_seq.augmented_star_gene_counts.tsv	80816768a83ba5097c71037abec2c117	4251415	released
f1898cd6-326e-41ce-ad79-8c98da8e5546	e9d79c15-fa59-4298-bb5d-0f3d4b17ed4e.rna_seq.augmented_star_gene_counts.tsv	565d436868280e12070856ad4239b90d	4256156	released
0a2a899a-5dcb-44dd-aab7-5b13001c3e02	8085d4b1-43a3-453c-ab23-eba1f515f4a9.rna_seq.augmented_star_gene_counts.tsv	d5567a0b5c21a97829cceec9f21605e4	4256658	released
866bb067-d79f-48b2-988d-4b2f278f1b56	54355c40-c4ef-4491-ad65-9bb247f34b23.rna_seq.augmented_star_gene_counts.tsv	132a4c61c3d711b3407196052c78a00e	4253333	released
ab2205b2-a9aa-451c-8f52-ba9e00722d62	a9bdab2d-a002-4983-bfa4-4a3aa0a3c690.rna_seq.augmented_star_gene_counts.tsv	76764610d9f9308572f055f6490670e9	4249575	released
ace935b3-873a-4b70-9217-1212c669fdb3	2fcb4d10-056b-4984-88ff-78070d54fb5d.rna_seq.augmented_star_gene_counts.tsv	ad6b52317b114edef7140f1b8a8b4d31	4258215	released
c95d9cd3-d680-4773-9abe-3f4995029dfe	a498b07f-0943-476e-80ca-9a1c1c95ef5e.rna_seq.augmented_star_gene_counts.tsv	ad2aa870c363554dffb5b78e2cc04d4d	4248528	released
1cf0eea7-8dd9-45be-ae42-b7278ca6a814	20af5f64-f766-4930-bb97-b337847c8244.rna_seq.augmented_star_gene_counts.tsv	5187d3b4f91363424fa095e590820999	4241384	released
4c188c79-7cc1-4c4c-acde-e13b4ca32102	98dc9e28-5ae2-4f9e-b311-ca7960e317e6.rna_seq.augmented_star_gene_counts.tsv	935de030bf917f1290743de0a8937233	4242175	released
1165226c-f95c-4977-b9c4-78de4586686c	2bc5c930-1436-42f9-bcd8-a8c120fec2cc.rna_seq.augmented_star_gene_counts.tsv	9385161cd0315c3d35b9f0118150aa11	4237097	released
00831dfd-0859-4e24-9672-36f0d47984c6	63258e05-fab4-480e-8a21-67c0a3db17b0.rna_seq.augmented_star_gene_counts.tsv	26bf0a0b3e846f4f9b0cca72e8367135	4229572	released
5fb4fe76-133e-4fbd-a188-12727e66e767	33b6a36c-ee07-4481-ba24-701e84afb2a0.rna_seq.augmented_star_gene_counts.tsv	57e2352c53a30aba3954d815876a13b6	4249862	released
e2a24dbf-30a7-47c5-877a-f5d100cb99a4	402d7ff6-52bf-437a-8bb1-70673bc40e9f.rna_seq.augmented_star_gene_counts.tsv	2d4641d2e5a9a15a9c817d3bbf60d220	4240921	released
d77faae8-0b0e-4e82-9312-bd1a480a6d73	f8b1834b-8ad8-4e12-9fdf-6f9ece739d89.rna_seq.augmented_star_gene_counts.tsv	8f7bd21454298f41933361fd446ba782	4230736	released
ff3cfce9-61a3-4c0a-808b-eaa13955ca6b	576f1792-c90b-470e-b3e4-bad29d766993.rna_seq.augmented_star_gene_counts.tsv	46b73bf94653f303b013482f34982664	4245811	released
1ad5ae98-b0b6-4601-b835-d2c2babcd6da	0915bd7f-dc1d-4a99-89b7-f897986a67ea.rna_seq.augmented_star_gene_counts.tsv	f469bcb8abe8764a19c81241bce646a1	4246159	released
3a44ac02-62bc-4773-be2e-904416ca3488	d0fe450f-3bae-4142-a66f-1a67f65fd285.rna_seq.augmented_star_gene_counts.tsv	bc2788465b4718273033c76b98ef9345	4245215	released
dc944bdf-f066-4603-837d-fba14607a154	181db800-4d55-4096-8910-a6871da6ed38.rna_seq.augmented_star_gene_counts.tsv	9d6408566efc1d13725b734e07e48186	4239090	released
febf694d-811a-4fcd-b498-e9451fdc0d4e	eef3ce5b-8f0a-4ffa-936f-acd6ec32f7bd.rna_seq.augmented_star_gene_counts.tsv	6cf1ea7f1b41069b8ea636894563ecdf	4244397	released
7349fbd4-c919-45a5-8ed2-1f61b9fec87f	663222a0-bd8b-4084-9291-bb30472ddd86.rna_seq.augmented_star_gene_counts.tsv	fda5dda79eb05e56d1eeb78523065307	4239762	released
7205737e-fa89-4a7d-83ef-8042dd34ba8d	14a8495a-560f-4ab1-800c-904de6d37c2c.rna_seq.augmented_star_gene_counts.tsv	0fe16b7b7cce793de7073893116f8a5c	4245004	released
fcce9b35-b8d6-4e32-966a-6db935c39234	29a960dc-fadc-443c-a093-7e1344a3800b.rna_seq.augmented_star_gene_counts.tsv	3f3e998da17b4aad77fa966909be61b2	4249682	released
bc4bf8df-ec60-4ce7-b857-ba8ea1730173	6ead2dc2-a880-4e71-b7c4-84f67b8261dc.rna_seq.augmented_star_gene_counts.tsv	8029a47c9d72ed6a304c0e789b0e09e6	4234313	released
a5a1f9e9-1193-47f9-af1c-0afb0ed2e408	d0565292-d876-47c0-99ad-5f043463e94a.rna_seq.augmented_star_gene_counts.tsv	c12515791f5133c15db54f5e61c7590e	4226058	released
63452904-e830-4f82-b00d-f91c99335ccc	d2d64712-def8-4ca4-8a93-56dffd69df03.rna_seq.augmented_star_gene_counts.tsv	e341ed386698dec60ec68b9006115ef4	4243324	released
6a45f231-e207-4e03-8951-ee12f22364f3	bbdce850-0d25-4fa0-bdbc-feaabedca009.rna_seq.augmented_star_gene_counts.tsv	94a56ae45103bedcd50e74e874c5f583	4244388	released
e31db1ec-c949-488a-a44c-3b75d867a77d	8d2fe014-d503-4020-a671-6e8652a47a89.rna_seq.augmented_star_gene_counts.tsv	946940c0e60c544408f148891d872913	4244289	released
ffaca8b3-a2d7-42dc-9d42-920a38fe2147	f13b7ef9-16d4-40b0-91c0-72b9b8ef1876.rna_seq.augmented_star_gene_counts.tsv	ae043daa87f2d6fad7a580ba2df31461	4245731	released
38d3dd3f-a75c-4c2c-b6b5-5211766c2639	8d521324-36eb-4e06-ba11-40967f93993c.rna_seq.augmented_star_gene_counts.tsv	bfffc21fa6665b0779c53da7c1aa7043	4243703	released
74a531ff-e3be-4ef7-8eff-68d3047fe277	a2808b6e-0e20-482f-a47e-908a22d1b090.rna_seq.augmented_star_gene_counts.tsv	2bbf8c268f24933d00846877787e6833	4241973	released
6a841a0e-844a-455a-832b-a6cccdd6972b	0a6bea9f-a111-4bc2-80e2-c3a08d2d302e.rna_seq.augmented_star_gene_counts.tsv	219a2b77f0897f567edc842fb4a7f60d	4247431	released
0fe60909-1b03-445f-a370-736dd562027b	d336faaf-9dfd-4357-85ac-f449987073af.rna_seq.augmented_star_gene_counts.tsv	6350953f787a95b76d621a577cb58c0b	4250765	released
85ae2772-c110-4bbb-a33f-e7215fed89f2	cc2aa323-62e0-40e1-b4f7-4d9d0dd026a2.rna_seq.augmented_star_gene_counts.tsv	bbd681c5de4cbe5ec31fb576a69048e6	4255773	released
f9e66753-bfd5-491f-9daf-d6f2aff71021	4b228438-6c20-4c56-8633-e1873d1aee8c.rna_seq.augmented_star_gene_counts.tsv	56d1b11af137f01ec0ba31631f15e032	4245223	released
5d8b78aa-c6c0-42cd-8ba2-3f39b2a12bbd	de906204-59b0-4249-968f-7cd4d47481aa.rna_seq.augmented_star_gene_counts.tsv	c157e796549a92ff0eeb206474b0a5f0	4242265	released
2b17dbd1-12e0-4494-a62e-dd2b28160a3c	56050b40-0992-41bb-bf05-f4cab2541940.rna_seq.augmented_star_gene_counts.tsv	3c70958fe3fbd56787c7bd7906d775a2	4251311	released
3b913a37-3c9f-40f7-b845-5ce59f1cab92	8e329b0e-f4bb-4bae-bd28-5e9ddee6eaa7.rna_seq.augmented_star_gene_counts.tsv	b97ab1e2584b47e488d37c39096ecd20	4253177	released
4765e902-f2a1-4ea4-925a-683086b5334d	000f90b3-7383-4887-af84-73f231c03f39.rna_seq.augmented_star_gene_counts.tsv	00c69e343e4e054db430fce95e3dfc1a	4234730	released
a635eeb0-963b-45b4-8929-f0f1f4dc0142	83089602-59a1-47d7-958a-eceab335affc.rna_seq.augmented_star_gene_counts.tsv	3c9fffbd2583b12bf6fa4c9f723c5a0a	4257041	released
03af23fe-d4d3-4c79-9e12-22283c64ce0f	ce9b38a7-fba0-4275-a6be-07ddbe76ce13.rna_seq.augmented_star_gene_counts.tsv	6878b7ee038eb3208c0f434ebb4adcb5	4243185	released
39cc6c45-0504-4e50-b63b-8a06f3d59d66	42371f73-e570-4ec7-ac5d-b4718183c1e8.rna_seq.augmented_star_gene_counts.tsv	6e00a2510e9aeeae1f11fe45f1703ae2	4208051	released
d592af77-5bcb-4442-8784-70fd9bebc915	cbf08aa5-0726-4dfd-9ad9-b6f0d50b2308.rna_seq.augmented_star_gene_counts.tsv	9424892270a8f7285df2acc0229692e7	4205818	released
8d03739b-aee0-4c07-bfcf-42d2c2b54e1d	3843de1d-0eaa-48af-be58-903fcf2e5f89.rna_seq.augmented_star_gene_counts.tsv	ed9dcfc1afbe796ca6b2b341e868d270	4211222	released
d897f673-b902-4917-9d36-ba593f17dbde	57901dc3-9b2f-4271-8dd9-8fc0121d6971.rna_seq.augmented_star_gene_counts.tsv	b1db2f1924dccec0474fb3091bb09483	4200331	released
5822a080-0758-4820-a7f6-a68e3eb739f8	77e4d800-a731-4f44-b0e9-26623dce0a4e.rna_seq.augmented_star_gene_counts.tsv	cbf91d54586313868345320c995e1199	4199591	released
2471abd8-2054-43a6-858a-c9356630b3b9	f98f9a57-095b-482a-893c-030f9ad9db02.rna_seq.augmented_star_gene_counts.tsv	92c72851428cc49d00a398a1465cd912	4231306	released
e901a76e-aa1d-4c69-b353-8585a98e87c4	c6396737-3587-46a7-808d-963eebe41224.rna_seq.augmented_star_gene_counts.tsv	13fc60812ad43977698d4df54776d81e	4238316	released
bb7dceb7-0d27-402b-8b9e-c45635c21e09	3c62910d-9304-40bd-a286-d3c1fa199d89.rna_seq.augmented_star_gene_counts.tsv	1835628c145a5d01d3d4f2f503e56871	4229268	released
480d7195-4761-400b-abed-cd6870211cd6	90dab784-fa67-4b32-9489-6cd1cb6365ac.rna_seq.augmented_star_gene_counts.tsv	9d0c1f75f2c4feae852a252395b5e1b6	4206671	released
1de0c62a-62b6-42b5-9de4-1e7709265fc9	f693948b-2640-4fb5-b874-ec756465b5b3.rna_seq.augmented_star_gene_counts.tsv	00f9604887c71c41996cd0b2388f8393	4210315	released
3f16dceb-f96a-4051-a9da-6264e1329299	6bc5d616-670c-4778-a769-d5b64fc51d8e.rna_seq.augmented_star_gene_counts.tsv	b6891bf9497818a9c484aa028b7bdbad	4198247	released
3b75947a-42d7-404f-aefb-407e8dfbd049	830ff04e-ebca-42d8-a018-0a49315640b5.rna_seq.augmented_star_gene_counts.tsv	99b24fc7ea168e4a338be7a71355de4f	4227905	released
1a0c3f54-a7ac-446a-98bd-169414496ac6	87fad31a-da7d-4904-93bd-29a7290a316b.rna_seq.augmented_star_gene_counts.tsv	37b7b204807c1b84931acd656c3a2893	4235537	released
2fd45177-cfe1-4163-aa82-3f86be902bc4	52162542-af1d-42ea-8f06-c6e042d9ac6c.rna_seq.augmented_star_gene_counts.tsv	257c16f412eea4d1552c078fbbc16ac8	4213537	released
041589a6-eaec-4b0d-9a95-14bff2e65c53	3698f158-b7ab-4ad0-9064-ee1269a17821.rna_seq.augmented_star_gene_counts.tsv	78447fd7dfce35d229f0955f3dca4484	4209771	released
17c3c58b-a88f-4038-a5a8-a04c97b43d6f	0f095e03-de38-4be9-874c-c58893e031d9.rna_seq.augmented_star_gene_counts.tsv	ed4bc64ed6f939e7d6fee5baaefcb7f8	4227240	released
122eb839-bee6-487a-9436-e39d6d4c2b98	aa786193-fb52-46b2-a71a-1b94cbf47810.rna_seq.augmented_star_gene_counts.tsv	708dcd4e21cc3d7c61ada033880b0c5d	4234020	released
59f14dc2-4045-4272-ae4e-bc890f1369e3	fa14d20e-a75a-4572-b253-eb2fb8fa5504.rna_seq.augmented_star_gene_counts.tsv	35b3cd799c66417904682ff745d1e409	4232378	released
a537c25c-8736-4707-b126-4b4919ddd4e6	136a1945-769c-48e1-8c82-9168f713033b.rna_seq.augmented_star_gene_counts.tsv	cc62796edf194c67d9472263f39f592a	4226264	released
314e72df-1d0b-43eb-9930-5f7de6db21c8	df6cc1d8-c28f-4530-95ff-4e18ee383e88.rna_seq.augmented_star_gene_counts.tsv	b969bc29362b36639d31ccf6e0be0e7b	4206847	released
8a424d56-0d8e-43db-8ea3-a17e810a0780	87930a6f-c400-4ef6-93b2-d01baba20d8e.rna_seq.augmented_star_gene_counts.tsv	d90f75f39766619c91f4f74e151ec1f9	4205550	released
61978658-c505-4c90-a2d6-c51556638dac	7c4477a6-c744-412a-8571-bfb62f0dc714.rna_seq.augmented_star_gene_counts.tsv	745c981bf9a933a90940d6ec68861041	4243594	released
68d1b006-c6f0-4be4-8f47-1cfad79ce017	8f673a13-7f81-4685-a415-645ff6b5e2fb.rna_seq.augmented_star_gene_counts.tsv	bb38d19a2fba63489e0966f3ef20e145	4209854	released
00f55a16-0ee5-4939-8efb-de34e68d4ccd	ff11a9e3-d32b-431b-9ebb-c5a3d9eb0e4f.rna_seq.augmented_star_gene_counts.tsv	164572054f5eb2acdee027781ec57cd8	4243741	released
b6014ec0-7b5f-4b40-9986-ee60d0247bbd	a307b24f-4caa-403a-8313-2a4604f2079a.rna_seq.augmented_star_gene_counts.tsv	6b12ee34164f184330060c66b892335c	4238400	released
b9c77851-4dc5-483d-a8f3-62a214eee88f	07c9c36f-e6df-464c-91fb-c1bbf7045a42.rna_seq.augmented_star_gene_counts.tsv	674e6335b4afbca96b3fde40287c8253	4214850	released
ae5aab1b-e785-43e6-9da3-e9c757ef43df	c848ccf8-14d9-4fbd-8366-d4e4ab4dc2e5.rna_seq.augmented_star_gene_counts.tsv	691d5c1992ce4b6735eb1bbdc9374c0e	4244409	released
c1751d2c-4e1f-429b-93a0-d65013bf90a2	4b3022ba-0232-493c-b3fc-2447e8cf7113.rna_seq.augmented_star_gene_counts.tsv	566be80dc4851712114860a3abc9acb2	4244167	released
67f53b6a-f0d9-4ffc-85ee-a558517a35a5	ebff0d05-b930-42b7-a428-694cef63ebb5.rna_seq.augmented_star_gene_counts.tsv	e00083894b270d126d4b959fc2801ac4	4251478	released
f5290e68-9516-414c-947b-166486debc1d	37980384-8885-4c83-a02c-e9609a514afb.rna_seq.augmented_star_gene_counts.tsv	bc95989558499c320d4fc8f5c1498da0	4238227	released
